Nome: ITAJAI
Codigo Estacao: A868
Latitude: -26.95083333
Longitude: -48.76194444
Altitude: 9.76
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2026-01-01
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2025-10-06;2100;,2;71,8;3,1;1,7;
2025-10-06;2200;,2;-,7;3,4;2,1;
2025-10-06;2300;,6;-3,1;3,4;,4;
2025-10-07;0000;3,4;-2,7;3,7;,5;
2025-10-07;0100;0;,8;4,7;,3;
2025-10-07;0200;0;1,4;4,3;1,9;
2025-10-07;0300;0;-1;5,1;2,5;
2025-10-07;0400;0;-3,2;5,2;2,1;
2025-10-07;0500;0;-3,3;5,2;,2;
2025-10-07;0600;0;-2,9;2,4;1,4;
2025-10-07;0700;,2;-2,6;3,4;1,8;
2025-10-07;0800;0;-1,8;4,3;,9;
2025-10-07;0900;0;,2;5,3;1,9;
2025-10-07;1000;0;30,8;5,7;1,8;
2025-10-07;1100;0;235;4;1,4;
2025-10-07;1200;0;308,6;4,7;,7;
2025-10-07;1300;0;572;3,2;,1;
2025-10-07;1400;0;941,2;5,1;2;
2025-10-07;1500;0;1178,7;5,1;1,1;
2025-10-07;1600;0;1573,3;4,6;1,1;
2025-10-07;1700;0;1043,7;3,1;1,7;
2025-10-07;1800;0;807,9;5,5;2,8;
2025-10-07;1900;0;1326,6;5,4;2,4;
2025-10-07;2000;0;663,7;7,2;4,2;
2025-10-07;2100;0;147,6;7,2;2;
2025-10-07;2200;0;4,3;5,8;2,1;
2025-10-07;2300;0;-2,8;7;1,4;
2025-10-08;0000;0;-3;6,3;2,1;
2025-10-08;0100;0;-3,4;5,2;,3;
2025-10-08;0200;0;-3,2;2,8;,8;
2025-10-08;0300;0;-3,3;4,4;1,9;
2025-10-08;0400;0;-3,2;6,1;1,1;
2025-10-08;0500;0;-3,2;4,3;1,7;
2025-10-08;0600;0;-3,2;3,5;,2;
2025-10-08;0700;0;-3,1;1,8;,7;
2025-10-08;0800;0;-3,5;1,4;,6;
2025-10-08;0900;0;-,2;1,5;0;
2025-10-08;1000;0;99,7;2;0;
2025-10-08;1100;0;512,5;2,2;,3;
2025-10-08;1200;0;1834,2;3;,3;
2025-10-08;1300;0;2455,3;3,5;,8;
2025-10-08;1400;0;2941,3;6,8;3,3;
2025-10-08;1500;0;3205,8;7,2;3,7;
2025-10-08;1600;0;2196,4;6,5;3,3;
2025-10-08;1700;0;1514;7,9;1,7;
2025-10-08;1800;0;1519,9;7,3;1,8;
2025-10-08;1900;0;781,1;7,4;2,5;
2025-10-08;2000;0;396;6,7;2,9;
2025-10-08;2100;0;88,7;10,3;4;
2025-10-08;2200;0;-1,3;8,9;1;
2025-10-08;2300;0;-3,4;6,8;0;
2025-10-09;0000;0;-3,2;0;0;
2025-10-09;0100;0;-2,8;0;0;
2025-10-09;0200;,8;-3,1;0;0;
2025-10-09;0300;,2;-2,7;0;0;
2025-10-09;0400;0;-3,1;0;0;
2025-10-09;0500;0;-2,7;0;0;
2025-10-09;0600;2,2;-3;0;0;
2025-10-09;0700;3,2;-2,1;0;0;
2025-10-09;0800;4;-2;0;0;
2025-10-09;0900;0;-,9;0;0;
2025-10-09;1000;,2;58,5;0;0;
2025-10-09;1100;,6;201;0;0;
2025-10-09;1200;,2;354,4;0;0;
2025-10-09;1300;0;652,3;6,3;3,6;
2025-10-09;1400;0;767;6,6;2,6;
2025-10-09;1500;,2;508,2;6,4;2,7;
2025-10-09;1600;1,8;485,6;4,7;2,5;
2025-10-09;1700;0;1013,4;5,5;2,9;
2025-10-09;1800;1,4;286,2;6,3;1,3;
2025-10-09;1900;,8;284,2;3,3;1,5;
2025-10-09;2000;2,2;109,3;2,4;0;
2025-10-09;2100;1,6;54;3;1,8;
2025-10-09;2200;3;-2;4,5;1,1;
2025-10-09;2300;1,6;-2,8;2,7;,3;
2025-10-10;0000;2,4;-2,5;2,8;,6;
2025-10-10;0100;,6;-2,8;3,7;1,2;
2025-10-10;0200;2;-2,7;2,9;1,5;
2025-10-10;0300;1;-3;3,3;,1;
2025-10-10;0400;2,4;-2,7;3,2;,5;
2025-10-10;0500;,6;-2,4;2,4;,7;
2025-10-10;0600;3;-1,1;3,6;1,9;
2025-10-10;0700;,4;-1,4;3,2;,7;
2025-10-10;0800;,4;-,4;4,1;1,3;
2025-10-10;0900;1,6;1,5;3,6;0;
2025-10-10;1000;0;112,5;1,5;,2;
2025-10-10;1100;,4;251,3;1,5;,1;
2025-10-10;1200;0;1187,8;3,9;1,9;
2025-10-10;1300;0;1344,5;5,9;3,5;
2025-10-10;1400;0;1302,1;7,4;2,8;
2025-10-10;1500;0;1604,6;6,6;2;
2025-10-10;1600;0;1446,2;6,3;2,9;
2025-10-10;1700;0;1270,8;6,6;3,4;
2025-10-10;1800;,2;1276,4;8,8;3,3;
2025-10-10;1900;0;750,6;6,9;3;
2025-10-10;2000;0;241,2;6,4;2,9;
2025-10-10;2100;0;117,3;5,4;1,7;
2025-10-10;2200;0;1,2;3,9;1,4;
2025-10-10;2300;,4;-2,9;3;1,2;
2025-10-11;0000;0;-2,3;1,8;,1;
2025-10-11;0100;0;-2;1;0;
2025-10-11;0200;0;-2,4;1,4;,7;
2025-10-11;0300;0;-1,3;1,5;,4;
2025-10-11;0400;,4;-1,9;2,9;,9;
2025-10-11;0500;,2;-2;2,9;1,2;
2025-10-11;0600;0;-1,4;2,3;,6;
2025-10-11;0700;,4;-1,9;3,1;1,7;
2025-10-11;0800;,6;-1,3;4,6;2;
2025-10-11;0900;1;2,8;2,8;,1;
2025-10-11;1000;,2;231,1;1,8;0;
2025-10-11;1100;0;647,3;3,8;2,4;
2025-10-11;1200;0;703;4,6;3;
2025-10-11;1300;,2;1321,9;6,3;3,6;
2025-10-11;1400;0;1859;6,3;3,7;
2025-10-11;1500;0;1543,6;7,4;3,6;
2025-10-11;1600;0;1287,4;7;3,8;
2025-10-11;1700;0;1260,6;6,8;4,9;
2025-10-11;1800;0;819,2;6,9;4,2;
2025-10-11;1900;0;671;8,3;4;
2025-10-11;2000;0;263,3;7,3;3,5;
2025-10-11;2100;0;103,6;6,3;2,8;
2025-10-11;2200;0;1,3;5,1;2,2;
2025-10-11;2300;0;-2,1;5;2,2;
2025-10-12;0000;0;-2,5;5,2;3,3;
2025-10-12;0100;0;-1,7;5;1,5;
2025-10-12;0200;0;-2,8;3,9;2,3;
2025-10-12;0300;0;-3,2;3,9;2,1;
2025-10-12;0400;0;-3,2;3;0;
2025-10-12;0500;0;-2;1,3;,7;
2025-10-12;0600;,2;-1,3;2,5;,3;
2025-10-12;0700;0;-,8;1,5;0;
2025-10-12;0800;,2;-2;2,1;,1;
2025-10-12;0900;,2;2,5;1,4;0;
2025-10-12;1000;0;121,5;,5;0;
2025-10-12;1100;0;465,8;,5;0;
2025-10-12;1200;0;806,3;2,6;1,2;
2025-10-12;1300;0;1031,2;2,2;,3;
2025-10-12;1400;0;1194,6;2;,2;
2025-10-12;1500;0;1825,6;3,1;,2;
2025-10-12;1600;0;566;2,9;,5;
2025-10-12;1700;0;910,1;4;2,5;
2025-10-12;1800;0;739,6;4,1;2,6;
2025-10-12;1900;0;489,5;4,4;2,5;
2025-10-12;2000;,2;173;4,2;2,3;
2025-10-12;2100;1,4;26,7;6,3;3,5;
2025-10-12;2200;3,2;-1,3;6,3;1,7;
2025-10-12;2300;2,4;-1,6;4,4;2,7;
2025-10-13;0000;,6;-1,8;4,4;,4;
2025-10-13;0100;,4;-,9;2,9;,4;
2025-10-13;0200;,4;-1,4;3,8;2,3;
2025-10-13;0300;0;-1,7;3,8;2,1;
2025-10-13;0400;0;-,2;4;1,6;
2025-10-13;0500;0;,7;4,9;1,7;
2025-10-13;0600;0;,2;3,5;,1;
2025-10-13;0700;0;-1;2,2;,7;
2025-10-13;0800;0;-2,7;2,1;0;
2025-10-13;0900;0;4,8;2,5;0;
2025-10-13;1000;0;378,5;4;1,7;
2025-10-13;1100;0;1213,8;3,5;1,4;
2025-10-13;1200;0;2041,5;4,4;1,5;
2025-10-13;1300;0;2780,8;5;,8;
2025-10-13;1400;0;3262,3;5,3;1,7;
2025-10-13;1500;0;3373,3;5;,8;
2025-10-13;1600;0;1763,9;7,5;5,2;
2025-10-13;1700;0;2161,8;8,3;3,8;
2025-10-13;1800;0;2678;9,7;6,6;
2025-10-13;1900;0;2065,4;9,7;4,7;
2025-10-13;2000;0;1166,5;8,6;5,3;
2025-10-13;2100;0;373;7,8;2,5;
2025-10-13;2200;0;15,7;4,9;1,1;
2025-10-13;2300;0;-3,5;3,7;1,6;
2025-10-14;0000;0;-3,5;3,2;1,6;
2025-10-14;0100;0;-3,5;3,2;,8;
2025-10-14;0200;0;-3,5;2,7;,6;
2025-10-14;0300;0;-3,5;3,4;1,1;
2025-10-14;0400;0;-3,5;2,4;1,3;
2025-10-14;0500;0;-3,5;2,4;,9;
2025-10-14;0600;,2;-3,5;3,2;1,8;
2025-10-14;0700;0;-3,5;3,5;1,6;
2025-10-14;0800;0;-3,5;3,6;2;
2025-10-14;0900;0;8,2;5,3;,5;
2025-10-14;1000;0;443,2;3,8;1,7;
2025-10-14;1100;0;1314,8;3,5;1,4;
2025-10-14;1200;0;2167,1;3,6;1,7;
2025-10-14;1300;0;2923;5,4;1,9;
2025-10-14;1400;0;3400,7;3,9;1,2;
2025-10-14;1500;0;3538,3;6,8;3,8;
2025-10-14;1600;0;3637,8;7,5;4,3;
2025-10-14;1700;0;3427,6;8,3;5,4;
2025-10-14;1800;0;2923,9;8,6;4,9;
2025-10-14;1900;0;2124,7;8,2;4,7;
2025-10-14;2000;0;1204,3;7,3;3,9;
2025-10-14;2100;0;480,5;7,2;4;
2025-10-14;2200;0;18,5;7,1;2,8;
2025-10-14;2300;0;-3;5,9;2,9;
2025-10-15;0000;0;-3,1;5,1;1,5;
2025-10-15;0100;0;-3,5;3,1;1,1;
2025-10-15;0200;0;-3,5;2,3;0;
2025-10-15;0300;0;-3,5;1,1;,1;
2025-10-15;0400;0;-3,5;1,9;,8;
2025-10-15;0500;0;-3,5;1,8;,4;
2025-10-15;0600;0;-3,5;1,6;,3;
2025-10-15;0700;0;-3,5;2;,9;
2025-10-15;0800;0;-3,2;2,1;1,1;
2025-10-15;0900;0;12,2;2,3;1,1;
2025-10-15;1000;0;326,4;3,9;1,8;
2025-10-15;1100;0;1365,6;3,9;1,9;
2025-10-15;1200;0;2163,1;3,7;1,9;
2025-10-15;1300;0;2910,8;3,9;1,6;
2025-10-15;1400;0;3369,2;3,2;,9;
2025-10-15;1500;0;3452,1;5,8;2,4;
2025-10-15;1600;0;3667,2;7,8;4,3;
2025-10-15;1700;0;3431;8,6;5,2;
2025-10-15;1800;0;2945,5;8,6;5;
2025-10-15;1900;0;2147,7;8,6;5,1;
2025-10-15;2000;0;1225,8;8,2;4;
2025-10-15;2100;0;489,9;7,2;4,2;
2025-10-15;2200;0;18,2;6,7;1,4;
2025-10-15;2300;0;-3,5;2,8;,6;
2025-10-16;0000;0;-3,5;1,8;0;
2025-10-16;0100;0;-3,5;1,5;,7;
2025-10-16;0200;0;-3,5;2;,7;
2025-10-16;0300;0;-3,5;1,9;,8;
2025-10-16;0400;0;-3,5;2;,6;
2025-10-16;0500;0;-3,5;1,8;,3;
2025-10-16;0600;0;-3,5;2,1;1,2;
2025-10-16;0700;0;-3,5;2,5;1;
2025-10-16;0800;0;-3,5;2,5;,8;
2025-10-16;0900;,2;13,7;1,6;,6;
2025-10-16;1000;0;424,1;2,7;1,1;
2025-10-16;1100;0;1238,1;2,5;1,5;
2025-10-16;1200;0;1989,1;2,5;1,2;
2025-10-16;1300;0;1839,6;4,6;2,1;
2025-10-16;1400;0;2543,9;5,2;2,4;
2025-10-16;1500;0;2044;4,9;2,7;
2025-10-16;1600;0;1987,4;6,5;3,2;
2025-10-16;1700;0;1261,2;5,5;2;
2025-10-16;1800;0;981,1;5,5;1,8;
2025-10-16;1900;0;885,1;4,8;,8;
2025-10-16;2000;0;651,2;4,2;2,9;
2025-10-16;2100;0;234,5;4,6;2,1;
2025-10-16;2200;0;4,7;3,2;1,1;
2025-10-16;2300;0;-3,5;2,2;1,3;
2025-10-17;0000;0;-3,3;2,4;1,1;
2025-10-17;0100;0;-3,5;3,9;1,9;
2025-10-17;0200;0;-3,1;5,4;2;
2025-10-17;0300;0;-3,4;3,9;1,8;
2025-10-17;0400;0;-3,2;3,4;1;
2025-10-17;0500;0;-2,2;1,6;,6;
2025-10-17;0600;0;-1,8;1,3;,4;
2025-10-17;0700;0;-1,5;1,5;,9;
2025-10-17;0800;0;-2,2;2,2;,1;
2025-10-17;0900;0;12,3;3;1,5;
2025-10-17;1000;0;232,1;3;1,4;
2025-10-17;1100;0;808,2;3,2;1,9;
2025-10-17;1200;0;2043,8;3,5;1,7;
2025-10-17;1300;0;2357,4;4,7;1,8;
2025-10-17;1400;0;1781,3;4,1;1,1;
2025-10-17;1500;0;2580,5;3,4;1;
2025-10-17;1600;0;1930,4;3,1;,5;
2025-10-17;1700;0;682;2,6;,9;
2025-10-17;1800;,2;640,7;3,9;2,4;
2025-10-17;1900;0;405,6;4,6;2,8;
2025-10-17;2000;0;129,8;4,1;1,3;
2025-10-17;2100;0;44;3,7;1,9;
2025-10-17;2200;,2;-,7;4,6;2,6;
2025-10-17;2300;1,8;-2,4;4,3;2,7;
2025-10-18;0000;,4;-2,9;5,1;3,1;
2025-10-18;0100;0;-2,7;4,8;2,6;
2025-10-18;0200;,2;-3;3,9;1,3;
2025-10-18;0300;0;-3,1;2;,5;
2025-10-18;0400;0;-1,8;4,2;1,4;
2025-10-18;0500;0;-,9;2,8;,4;
2025-10-18;0600;3,8;-1,3;4,3;1,9;
2025-10-18;0700;1;-,7;3;,1;
2025-10-18;0800;,2;-2,2;2,8;,6;
2025-10-18;0900;,2;1,5;2;,4;
2025-10-18;1000;,4;133,1;1,6;0;
2025-10-18;1100;0;483,8;2,5;1;
2025-10-18;1200;0;337,3;2,5;0;
2025-10-18;1300;0;1123,9;3,1;1,8;
2025-10-18;1400;0;731,9;3,1;1,3;
2025-10-18;1500;0;1799,8;2,9;,8;
2025-10-18;1600;0;2370,5;3,5;1,6;
2025-10-18;1700;1,6;1205,6;7,9;3,7;
2025-10-18;1800;18,2;245,4;7,9;,7;
2025-10-18;1900;0;303,3;3,3;0;
2025-10-18;2000;0;316,8;10,5;4,9;
2025-10-18;2100;0;80,4;10,5;4;
2025-10-18;2200;0;11,4;8,3;2,5;
2025-10-18;2300;0;-3,1;8,2;1,5;
2025-10-19;0000;0;-3,5;5,6;2,2;
2025-10-19;0100;0;-3,4;5,6;,3;
2025-10-19;0200;0;-3,5;1,9;1,2;
2025-10-19;0300;0;-3,5;2,2;,3;
2025-10-19;0400;0;-3,5;1,8;,3;
2025-10-19;0500;0;-3,5;2,6;,6;
2025-10-19;0600;0;-3,5;2,3;,4;
2025-10-19;0700;0;-3,3;1,8;,3;
2025-10-19;0800;0;-3,5;3,1;,7;
2025-10-19;0900;0;11,5;2,3;,6;
2025-10-19;1000;0;454,7;3,4;1,7;
2025-10-19;1100;0;1406,2;4,4;2,4;
2025-10-19;1200;0;2290,5;6,2;3;
2025-10-19;1300;0;3099,6;6,5;2,4;
2025-10-19;1400;0;2031;7,2;2,7;
2025-10-19;1500;0;2080,2;7,2;3,2;
2025-10-19;1600;0;1958;7,2;2,3;
2025-10-19;1700;0;2138,6;8,4;3;
2025-10-19;1800;0;2393;9,7;5;
2025-10-19;1900;0;1382,8;9,9;4,4;
2025-10-19;2000;0;1180,8;9,2;3,5;
2025-10-19;2100;0;464,6;8,9;2,1;
2025-10-19;2200;0;23,8;9;,5;
2025-10-19;2300;0;-3,5;3,1;,6;
2025-10-20;0000;0;-3,5;5,5;1,8;
2025-10-20;0100;0;-3,5;4,3;1,2;
2025-10-20;0200;0;-3,5;4,4;1;
2025-10-20;0300;0;-3,5;3,7;,4;
2025-10-20;0400;0;-3,5;3,1;1,7;
2025-10-20;0500;0;-3,5;3,5;1,6;
2025-10-20;0600;0;-3,5;4;2,5;
2025-10-20;0700;0;-3,5;4;1,7;
2025-10-20;0800;0;-3,5;3,2;1,5;
2025-10-20;0900;0;11,4;3,4;1,1;
2025-10-20;1000;0;222,2;2,8;0;
2025-10-20;1100;0;700,6;2,8;,6;
2025-10-20;1200;0;1202,2;2,1;,4;
2025-10-20;1300;0;1337,3;3;,6;
2025-10-20;1400;0;2990,7;8,4;3,9;
2025-10-20;1500;0;2860,1;7;2,7;
2025-10-20;1600;0;2072,5;9,4;4,9;
2025-10-20;1700;0;2819,4;9,9;6,4;
2025-10-20;1800;0;2521;9,8;4,9;
2025-10-20;1900;0;1354;8,1;3,4;
2025-10-20;2000;0;898,8;7,9;4,8;
2025-10-20;2100;0;323,1;7,9;4;
2025-10-20;2200;0;26,2;6,7;2,4;
2025-10-20;2300;,2;-3,4;7,9;2,4;
2025-10-21;0000;0;-2,4;4,1;,1;
2025-10-21;0100;0;-3,5;1,4;,5;
2025-10-21;0200;0;-3;2,1;,4;
2025-10-21;0300;0;-3,5;2,1;,4;
2025-10-21;0400;0;-3,5;3,2;1,2;
2025-10-21;0500;0;-3,5;2,5;1,1;
2025-10-21;0600;0;-3,5;2,6;1,3;
2025-10-21;0700;0;-3,5;2,5;1,3;
2025-10-21;0800;0;-3,5;3,2;,8;
2025-10-21;0900;,2;3,5;2,5;,3;
2025-10-21;1000;,2;208,9;3,7;1,5;
2025-10-21;1100;0;775,8;3,9;1,9;
2025-10-21;1200;0;2152,3;3,9;1,5;
2025-10-21;1300;0;2880,8;10,4;6,1;
2025-10-21;1400;0;2512,2;10,4;4,7;
2025-10-21;1500;0;3325,9;9,9;5,5;
2025-10-21;1600;0;3699,5;9,3;5,4;
2025-10-21;1700;0;3621,8;9,3;5;
2025-10-21;1800;0;2204,3;9,8;3,2;
2025-10-21;1900;0;1649;8,8;4,8;
2025-10-21;2000;0;1373,1;8,8;4,8;
2025-10-21;2100;0;478,3;7,7;4,7;
2025-10-21;2200;,6;18,1;13;5;
2025-10-21;2300;0;-1,1;7,5;2,2;
2025-10-22;0000;0;-2,6;4,3;1,3;
2025-10-22;0100;0;-3,1;3,5;,4;
2025-10-22;0200;0;-3,3;3,8;1,1;
2025-10-22;0300;0;-3,4;7,5;4;
2025-10-22;0400;0;-2,9;7,1;3,2;
2025-10-22;0500;0;-3,4;7,3;3,1;
2025-10-22;0600;0;-3,5;5,3;1,4;
2025-10-22;0700;0;-3,5;1,9;0;
2025-10-22;0800;0;-3,4;2,2;,4;
2025-10-22;0900;,2;22,4;2,3;1,1;
2025-10-22;1000;0;241,2;3,1;1,6;
2025-10-22;1100;0;944;3,1;1,4;
2025-10-22;1200;0;1089,7;2,5;,2;
2025-10-22;1300;0;2079,4;8,2;5,5;
2025-10-22;1400;0;3192,2;8,4;5,5;
2025-10-22;1500;0;3419,7;9,3;6,1;
2025-10-22;1600;0;3313,9;9,6;5,7;
2025-10-22;1700;0;3194,7;9,6;5,8;
2025-10-22;1800;0;3208,3;9,3;5,9;
2025-10-22;1900;0;1985,4;9,4;5,2;
2025-10-22;2000;0;654;9,6;5,2;
2025-10-22;2100;0;468,9;8,7;4,2;
2025-10-22;2200;0;36,2;6,6;2,6;
2025-10-22;2300;0;-3,5;3,9;1;
2025-10-23;0000;0;-3,5;2,9;,9;
2025-10-23;0100;0;-3,5;2,9;,5;
2025-10-23;0200;0;-3,5;1,9;,7;
2025-10-23;0300;0;-3,5;2,3;1;
2025-10-23;0400;0;-3;2,1;,6;
2025-10-23;0500;0;-2,6;1,8;,2;
2025-10-23;0600;0;-3,4;3,8;1,8;
2025-10-23;0700;0;-3,5;4,5;2,8;
2025-10-23;0800;0;-3,5;4,3;,1;
2025-10-23;0900;0;20,1;2,3;1,3;
2025-10-23;1000;0;310;2,2;,5;
2025-10-23;1100;0;959,4;9,6;5,3;
2025-10-23;1200;0;1150,1;10,1;6,3;
2025-10-23;1300;,2;1216,8;10,1;5,4;
2025-10-23;1400;0;2065,6;8,7;4,4;
2025-10-23;1500;0;2584,9;7,2;2,4;
2025-10-23;1600;0;3759,3;9;5,4;
2025-10-23;1700;0;3340,5;9,5;5,3;
2025-10-23;1800;0;2440,9;9,6;5,4;
2025-10-23;1900;0;1474,5;8,9;5;
2025-10-23;2000;0;902,5;8,3;4,5;
2025-10-23;2100;0;360,2;7,1;3,8;
2025-10-23;2200;0;26,9;6,9;2,8;
2025-10-23;2300;0;-3,5;4,9;2;
2025-10-24;0000;0;-3,4;3,8;1,9;
2025-10-24;0100;0;-3;5,5;2,8;
2025-10-24;0200;0;-3,2;7,7;3,9;
2025-10-24;0300;,2;-3,5;7,9;2,4;
2025-10-24;0400;0;-3,5;8,6;4,3;
2025-10-24;0500;0;-3,3;8,6;0;
2025-10-24;0600;0;-3,2;2,8;,2;
2025-10-24;0700;0;-3,2;2,2;1;
2025-10-24;0800;3;-2,6;6,4;2,1;
2025-10-24;0900;,2;21,8;7;2,8;
2025-10-24;1000;0;244,4;8,7;4,5;
2025-10-24;1100;,6;736,5;7,5;2,6;
2025-10-24;1200;0;1591,3;10,3;6,4;
2025-10-24;1300;0;2601,8;10,5;7;
2025-10-24;1400;0;3320,7;11,4;6,9;
2025-10-24;1500;0;3914,4;10,9;6,6;
2025-10-24;1600;0;4017,7;11,3;6,3;
2025-10-24;1700;0;3659,3;12,9;5,2;
2025-10-24;1800;0;2638,6;11,3;7;
2025-10-24;1900;0;2376,8;11,2;5,4;
2025-10-24;2000;0;1280,6;9,9;4,4;
2025-10-24;2100;0;403,7;8,3;4,1;
2025-10-24;2200;0;19,1;6,6;2,5;
2025-10-24;2300;0;-3,5;4,4;1,8;
2025-10-25;0000;0;-3,5;3,5;1,9;
2025-10-25;0100;0;-3,5;4,6;2,6;
2025-10-25;0200;0;-3,5;5,9;3,2;
2025-10-25;0300;0;-3,4;8,8;4,7;
2025-10-25;0400;0;-3;8,5;3;
2025-10-25;0500;0;-3,3;7,6;4,3;
2025-10-25;0600;0;-3;8,5;4,9;
2025-10-25;0700;0;-3,5;8,2;3,3;
2025-10-25;0800;0;-3,5;6,7;2,8;
2025-10-25;0900;0;36,3;6,1;3,2;
2025-10-25;1000;0;385,6;6,8;4,2;
2025-10-25;1100;0;487,4;7;3,6;
2025-10-25;1200;0;810;7,8;4;
2025-10-25;1300;0;555,6;7,2;2,9;
2025-10-25;1400;0;1337,6;6,8;4,1;
2025-10-25;1500;0;3028,5;8,7;4,7;
2025-10-25;1600;0;2213,5;7,5;4,2;
2025-10-25;1700;0;2321,1;8,8;4,4;
2025-10-25;1800;0;2389;6,9;4,3;
2025-10-25;1900;0;1566,2;7,4;3,8;
2025-10-25;2000;0;585,8;6,5;3,6;
2025-10-25;2100;0;279,2;6;2,5;
2025-10-25;2200;0;17,9;4,1;2,1;
2025-10-25;2300;0;-3,5;3,6;1,4;
2025-10-26;0000;0;-3,5;2,4;0;
2025-10-26;0100;0;-3,5;1;,2;
2025-10-26;0200;0;-3,5;1,6;1;
2025-10-26;0300;0;-3,4;2,4;,8;
2025-10-26;0400;0;-3,3;2,2;,8;
2025-10-26;0500;0;-1,3;3,2;1,9;
2025-10-26;0600;0;-2,3;3,2;,5;
2025-10-26;0700;0;-3,5;1,9;,4;
2025-10-26;0800;0;-3,4;1,8;,4;
2025-10-26;0900;0;29,1;1,4;,3;
2025-10-26;1000;0;295,5;1,4;,3;
2025-10-26;1100;0;673;1,7;0;
2025-10-26;1200;0;958,1;1,5;,2;
2025-10-26;1300;0;783,9;1,7;,2;
2025-10-26;1400;0;1096,9;2,2;,8;
2025-10-26;1500;0;1387,9;3,7;,5;
2025-10-26;1600;0;1420,8;5,1;1,1;
2025-10-26;1700;0;935,6;5,7;2,7;
2025-10-26;1800;0;565,6;5,2;2,1;
2025-10-26;1900;0;281,4;4,5;,6;
2025-10-26;2000;,2;199,7;2;,5;
2025-10-26;2100;0;63,2;2,9;2;
2025-10-26;2200;0;1,3;2,8;1,1;
2025-10-26;2300;0;-3,4;1,7;,4;
2025-10-27;0000;0;-3,4;1,8;1;
2025-10-27;0100;0;-3,2;2,4;,7;
2025-10-27;0200;0;-2,8;1,7;,5;
2025-10-27;0300;,2;-3,1;3;1,6;
2025-10-27;0400;0;-2,8;3,2;0;
2025-10-27;0500;0;-2,5;1,5;,2;
2025-10-27;0600;0;-2,6;1,4;0;
2025-10-27;0700;0;-2,6;1,4;,4;
2025-10-27;0800;,2;-2,7;1,5;0;
2025-10-27;0900;,2;1,1;1,7;,3;
2025-10-27;1000;1,2;50,4;1,3;,1;
2025-10-27;1100;0;136,5;1,4;,7;
2025-10-27;1200;,4;204,8;2;,8;
2025-10-27;1300;1;511,8;2,6;,9;
2025-10-27;1400;0;549,8;2;1,3;
2025-10-27;1500;0;402,5;1,9;,9;
2025-10-27;1600;,6;506,4;3;1,4;
2025-10-27;1700;,6;567,6;2,8;,6;
2025-10-27;1800;0;387,3;3,4;,8;
2025-10-27;1900;0;336;3,6;,8;
2025-10-27;2000;0;470,1;3,7;1,4;
2025-10-27;2100;0;192,6;4;2;
2025-10-27;2200;0;17,8;4,8;1,4;
2025-10-27;2300;0;-2,6;4,6;1,2;
2025-10-28;0000;0;-2,7;3,5;0;
2025-10-28;0100;0;-2,7;2,8;,9;
2025-10-28;0200;0;-2,7;2,8;,7;
2025-10-28;0300;0;-1,3;4,5;1,2;
2025-10-28;0400;0;-2,4;3,2;1,1;
2025-10-28;0500;0;-2,2;5,2;2,1;
2025-10-28;0600;0;-3;4,6;1,7;
2025-10-28;0700;0;-2,9;4;1,7;
2025-10-28;0800;0;-1,3;4,3;1,6;
2025-10-28;0900;0;28,6;4,5;1;
2025-10-28;1000;0;138,7;3,9;1,7;
2025-10-28;1100;0;321,9;6;2,4;
2025-10-28;1200;0;548,1;5,5;1,5;
2025-10-28;1300;0;521,8;4,1;1;
2025-10-28;1400;,2;679,6;4,8;2,3;
2025-10-28;1500;0;941,4;5,5;2,4;
2025-10-28;1600;0;780,2;5,5;2,4;
2025-10-28;1700;0;728,9;5,7;2,6;
2025-10-28;1800;0;676,4;6,2;2,2;
2025-10-28;1900;0;215,6;5,5;1,3;
2025-10-28;2000;0;114,8;4,2;1,1;
2025-10-28;2100;0;57,7;4,5;1,4;
2025-10-28;2200;1,4;-2,6;4,2;,7;
2025-10-28;2300;1,2;-2,8;2,3;,6;
2025-10-29;0000;,2;-2,7;1,8;0;
2025-10-29;0100;1,6;-2,9;2;,9;
2025-10-29;0200;1;-2,2;3,4;1,5;
2025-10-29;0300;1,4;-,5;3,2;1,6;
2025-10-29;0400;,8;-,7;4,9;,4;
2025-10-29;0500;0;-2;3,1;1;
2025-10-29;0600;,2;-1,7;2,5;1,5;
2025-10-29;0700;0;-,5;3,3;1,9;
2025-10-29;0800;,4;-1,3;3,5;1,3;
2025-10-29;0900;,6;4,5;5,3;2,6;
2025-10-29;1000;,6;50,5;5,3;1,8;
2025-10-29;1100;0;199,4;4,9;2;
2025-10-29;1200;0;382,7;5,1;1,4;
2025-10-29;1300;0;592,7;5,3;1,7;
2025-10-29;1400;0;870,4;4,6;1;
2025-10-29;1500;0;1047,7;8,8;3,3;
2025-10-29;1600;0;835,6;10,1;3,3;
2025-10-29;1700;0;862,4;10,1;3,7;
2025-10-29;1800;0;906;10,2;5;
2025-10-29;1900;0;861,8;12;3;
2025-10-29;2000;0;676,8;9,9;4,8;
2025-10-29;2100;0;243,4;9,9;2,4;
2025-10-29;2200;0;17,9;8,6;3,3;
