Nome: URUSSANGA
Codigo Estacao: A814
Latitude: -28.53249999
Longitude: -49.31527777
Altitude: 40.56
Situacao: Pane
Data Inicial: 2020-01-01
Data Final: 2026-01-01
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2025-06-25;0100;0;-3,5;2,3;,7;
2025-06-25;0200;0;-3,5;2,4;,9;
2025-06-25;0300;0;-3,5;2,4;,7;
2025-06-25;0400;0;-3,5;2,3;1,1;
2025-06-25;0500;0;-3,5;2,8;1,2;
2025-06-25;0600;0;-3,5;2,8;1;
2025-06-25;0700;0;-3,5;3;1,3;
2025-06-25;0800;0;-3,5;3;,9;
2025-06-25;0900;0;-3,5;3,6;1,4;
2025-06-25;1000;0;-3,5;3,6;1,1;
2025-06-25;1100;0;146,1;3,6;1,5;
2025-06-25;1200;0;791;4,2;2,1;
2025-06-25;1300;0;1432,9;4,2;1,7;
2025-06-25;1400;0;1902,6;4,6;1,1;
2025-06-25;1500;0;2157;4,9;1,8;
2025-06-25;1600;0;2213,7;5;,9;
2025-06-25;1700;0;2071,1;2,3;,8;
2025-06-25;1800;0;1729,9;2,1;,7;
2025-06-25;1900;0;1173,4;2,3;,4;
2025-06-25;2000;0;195,1;2,8;,8;
2025-06-25;2100;0;12,7;1,9;,7;
2025-06-25;2200;0;-3,5;2;,8;
2025-06-25;2300;0;-3,5;2,4;,9;
2025-06-26;0000;0;-3,5;2,3;,9;
2025-06-26;0100;0;-3,5;2,1;,8;
2025-06-26;0200;0;-3,5;1,9;1,1;
2025-06-26;0300;0;-3,5;2,9;,8;
2025-06-26;0400;0;-2,7;3,9;,8;
2025-06-26;0500;0;-2,6;4,1;1,3;
2025-06-26;0600;,4;-2,6;2,9;,8;
2025-06-26;0700;0;-1,5;2,1;,7;
2025-06-26;0800;0;-2,8;2,7;,8;
2025-06-26;0900;null;null;null;null;
2025-06-26;1000;null;null;null;null;
2025-06-26;1100;null;null;null;null;
2025-06-26;1200;null;null;null;null;
2025-06-26;1300;null;null;null;null;
2025-06-26;1400;null;null;null;null;
2025-06-26;1500;null;null;null;null;
2025-06-26;1600;null;null;null;null;
2025-06-26;1700;null;null;null;null;
2025-06-26;1800;null;null;null;null;
2025-06-26;1900;null;null;null;null;
2025-06-26;2000;null;null;null;null;
2025-06-26;2100;null;null;null;null;
2025-06-26;2200;null;null;null;null;
2025-06-26;2300;null;null;null;null;
2025-06-27;0000;null;null;null;null;
2025-06-27;0100;null;null;null;null;
2025-06-27;0200;null;null;null;null;
2025-06-27;0300;null;null;null;null;
2025-06-27;0400;null;null;null;null;
2025-06-27;0500;null;null;null;null;
2025-06-27;0600;null;null;null;null;
2025-06-27;0700;null;null;null;null;
2025-06-27;0800;null;null;null;null;
2025-06-27;0900;null;null;null;null;
2025-06-27;1000;null;null;null;null;
2025-06-27;1100;null;null;null;null;
2025-06-27;1200;null;null;null;null;
2025-06-27;1300;null;null;null;null;
2025-06-27;1400;null;null;null;null;
2025-06-27;1500;null;null;null;null;
2025-06-27;1600;null;null;null;null;
2025-06-27;1700;null;null;null;null;
2025-06-27;1800;null;null;null;null;
2025-06-27;1900;null;null;null;null;
2025-06-27;2000;null;null;null;null;
2025-06-27;2100;null;null;null;null;
2025-06-27;2200;null;null;null;null;
2025-06-27;2300;null;null;null;null;
2025-06-28;0000;null;null;null;null;
2025-06-28;0100;null;null;null;null;
2025-06-28;0200;null;null;null;null;
2025-06-28;0300;null;null;null;null;
2025-06-28;0400;null;null;null;null;
2025-06-28;0500;null;null;null;null;
2025-06-28;0600;null;null;null;null;
2025-06-28;0700;null;null;null;null;
2025-06-28;0800;null;null;null;null;
2025-06-28;0900;null;null;null;null;
2025-06-28;1000;null;null;null;null;
2025-06-28;1100;null;null;null;null;
2025-06-28;1200;null;null;null;null;
2025-06-28;1300;null;null;null;null;
2025-06-28;1400;null;null;null;null;
2025-06-28;1500;null;null;null;null;
2025-06-28;1600;null;null;null;null;
2025-06-28;1700;null;null;null;null;
2025-06-28;1800;null;null;null;null;
2025-06-28;1900;null;null;null;null;
2025-06-28;2000;null;null;null;null;
2025-06-28;2100;null;null;null;null;
2025-06-28;2200;null;null;null;null;
2025-06-28;2300;null;null;null;null;
2025-06-29;0000;null;null;null;null;
2025-06-29;0100;null;null;null;null;
2025-06-29;0200;null;null;null;null;
2025-06-29;0300;null;null;null;null;
2025-06-29;0400;null;null;null;null;
2025-06-29;0500;null;null;null;null;
2025-06-29;0600;null;null;null;null;
2025-06-29;0700;null;null;null;null;
2025-06-29;0800;null;null;null;null;
2025-06-29;0900;null;null;null;null;
2025-06-29;1000;null;null;null;null;
2025-06-29;1100;null;null;null;null;
2025-06-29;1200;null;null;null;null;
2025-06-29;1300;null;null;null;null;
2025-06-29;1400;null;null;null;null;
2025-06-29;1500;null;null;null;null;
2025-06-29;1600;null;null;null;null;
2025-06-29;1700;null;null;null;null;
2025-06-29;1800;null;null;null;null;
2025-06-29;1900;null;null;null;null;
2025-06-29;2000;null;null;null;null;
2025-06-29;2100;null;null;null;null;
2025-06-29;2200;null;null;null;null;
2025-06-29;2300;null;null;null;null;
2025-06-30;0000;null;null;null;null;
2025-06-30;0100;null;null;null;null;
2025-06-30;0200;null;null;null;null;
2025-06-30;0300;null;null;null;null;
2025-06-30;0400;null;null;null;null;
2025-06-30;0500;null;null;null;null;
2025-06-30;0600;null;null;null;null;
2025-06-30;0700;null;null;null;null;
2025-06-30;0800;null;null;null;null;
2025-06-30;0900;null;null;null;null;
2025-06-30;1000;null;null;null;null;
2025-06-30;1100;null;null;null;null;
2025-06-30;1200;null;null;null;null;
2025-06-30;1300;null;null;null;null;
2025-06-30;1400;0;641,9;5,8;2,1;
2025-06-30;1500;0;646,8;4,2;,9;
2025-06-30;1600;0;905,8;3,8;1,1;
2025-06-30;1700;0;832,8;3,6;1,1;
2025-06-30;1800;0;743;3,5;1,3;
2025-06-30;1900;0;411;5,3;2,4;
2025-06-30;2000;0;58,1;5,2;1,1;
2025-06-30;2100;0;2,7;3,2;1,3;
2025-06-30;2200;0;-3,4;2,9;,5;
2025-06-30;2300;0;-3,5;1,7;,7;
2025-07-01;0000;0;-3,5;1,7;,8;
2025-07-01;0100;0;-3,5;1,3;,3;
2025-07-01;0200;0;-3,5;1,2;,3;
2025-07-01;0300;0;-3,5;1;,4;
2025-07-01;0400;0;-3,5;2,1;,9;
2025-07-01;0500;0;-3,5;2;,5;
2025-07-01;0600;0;-3,5;1,6;,4;
2025-07-01;0700;0;-3,5;1,3;,4;
2025-07-01;0800;0;-3,5;1,3;,6;
2025-07-01;0900;0;-3,5;1,3;,6;
2025-07-01;1000;0;-3,5;1,3;,7;
2025-07-01;1100;0;133,7;1,5;,5;
2025-07-01;1200;0;779,7;1,6;,7;
2025-07-01;1300;0;1411,2;3,9;1,2;
2025-07-01;1400;0;1881,8;4,5;1,2;
2025-07-01;1500;,2;2160,4;5;1,1;
2025-07-01;1600;0;2235,9;5,7;1,5;
2025-07-01;1700;0;2084,1;5,2;1,7;
2025-07-01;1800;0;1664,5;5,2;1,8;
2025-07-01;1900;0;1162,7;4,6;1,6;
2025-07-01;2000;0;225,9;3,5;,9;
2025-07-01;2100;0;15,9;3,3;,3;
2025-07-01;2200;0;-3,5;1,6;,7;
2025-07-01;2300;0;-3,5;1,8;1,1;
2025-07-02;0000;0;-3,5;1,9;,6;
2025-07-02;0100;0;-3,5;2,2;,6;
2025-07-02;0200;0;-3,5;2,2;,7;
2025-07-02;0300;0;-3,5;2,1;,7;
2025-07-02;0400;0;-3,5;1,8;,7;
2025-07-02;0500;0;-3,5;1,5;,4;
2025-07-02;0600;0;-3,5;1,7;,8;
2025-07-02;0700;0;-3,5;2,5;,9;
2025-07-02;0800;0;-3,5;2,5;,9;
2025-07-02;0900;0;-3,5;1,9;,6;
2025-07-02;1000;0;-3,5;1,8;,8;
2025-07-02;1100;0;145,4;1,8;,6;
2025-07-02;1200;0;761,7;3,1;1,2;
2025-07-02;1300;0;1365,4;3,7;,6;
2025-07-02;1400;0;1805,6;3,1;1,3;
2025-07-02;1500;0;2139,9;5,4;2,8;
2025-07-02;1600;0;2129,1;5,6;1,5;
2025-07-02;1700;0;2051,8;5,3;1,8;
2025-07-02;1800;0;1723,3;5,3;,9;
2025-07-02;1900;0;1171,5;5,1;1,2;
2025-07-02;2000;0;236,9;4;1,3;
2025-07-02;2100;0;18,6;4,5;2,1;
2025-07-02;2200;0;-3,4;4,8;,5;
2025-07-02;2300;0;-3,1;1,5;,4;
2025-07-03;0000;0;-1,6;1,3;,5;
2025-07-03;0100;0;-2,7;1,3;,2;
2025-07-03;0200;0;-3,5;2;,7;
2025-07-03;0300;0;-3,5;2;,3;
2025-07-03;0400;0;-3,3;1,4;,3;
2025-07-03;0500;0;-2,6;1,1;,5;
2025-07-03;0600;0;-1,1;1,7;,5;
2025-07-03;0700;0;-2,4;1,9;,5;
2025-07-03;0800;0;-2,6;1,1;,4;
2025-07-03;0900;0;-2,7;1,1;,4;
2025-07-03;1000;0;-2,9;2,5;,7;
2025-07-03;1100;0;116,5;1,2;,3;
2025-07-03;1200;0;700,9;1,3;,3;
2025-07-03;1300;0;1301,1;1,8;,9;
2025-07-03;1400;0;1601,4;2,5;1,2;
2025-07-03;1500;0;1674,1;2,8;,8;
2025-07-03;1600;0;1304,5;3,4;,5;
2025-07-03;1700;0;942,3;2,3;,9;
2025-07-03;1800;0;700,9;2,2;,7;
2025-07-03;1900;0;908,2;2,1;,9;
2025-07-03;2000;0;239,3;2,6;,5;
2025-07-03;2100;0;30,9;1;,2;
2025-07-03;2200;0;-3,5;,9;,3;
2025-07-03;2300;0;-3,5;1,4;,7;
2025-07-04;0000;0;-3,5;1,4;,5;
2025-07-04;0100;0;-3,5;1,3;,3;
2025-07-04;0200;0;-3,5;1,8;,9;
2025-07-04;0300;0;-3,5;1,8;1;
2025-07-04;0400;0;-3,5;1,9;,4;
2025-07-04;0500;0;-3,1;1,3;,6;
2025-07-04;0600;0;-2,6;1,8;,4;
2025-07-04;0700;0;-2,7;2;1,1;
2025-07-04;0800;0;-2,7;2;,9;
2025-07-04;0900;0;-1,7;2;,9;
2025-07-04;1000;0;,3;2;,7;
2025-07-04;1100;0;64,5;2,2;,7;
2025-07-04;1200;0;383;2,9;1,4;
2025-07-04;1300;0;1262,9;6,9;2,8;
2025-07-04;1400;0;1806,5;5,9;2,6;
2025-07-04;1500;0;2052;8;2,6;
2025-07-04;1600;0;2159,5;8;2,7;
2025-07-04;1700;0;1377,4;7,7;3,2;
2025-07-04;1800;0;1607,5;7,5;3,1;
2025-07-04;1900;0;949,3;7,1;4;
2025-07-04;2000;0;243,5;7,6;1,5;
2025-07-04;2100;0;21,3;3,1;,6;
2025-07-04;2200;0;-3,5;1,2;,4;
2025-07-04;2300;0;-3,5;1,2;,5;
2025-07-05;0000;0;-3,5;1,8;,8;
2025-07-05;0100;0;-3,5;1,8;1;
2025-07-05;0200;0;-3,5;1,8;,6;
2025-07-05;0300;0;-3,5;1,5;,5;
2025-07-05;0400;0;-3,5;1,3;,5;
2025-07-05;0500;0;-3,5;1,9;,6;
2025-07-05;0600;0;-3,5;1,8;,6;
2025-07-05;0700;0;-3,5;1,5;,5;
2025-07-05;0800;0;-3,5;1,5;,9;
2025-07-05;0900;0;-3,5;2,4;1,1;
2025-07-05;1000;0;-3,2;2,4;,7;
2025-07-05;1100;0;146,4;2,3;,7;
2025-07-05;1200;0;722,1;2,6;,5;
2025-07-05;1300;0;1389,7;3,4;,9;
2025-07-05;1400;0;1751,1;5,9;1,7;
2025-07-05;1500;0;2007;4,4;1,4;
2025-07-05;1600;0;2141,3;2,8;1;
2025-07-05;1700;0;2020;3,6;1,3;
2025-07-05;1800;0;1680,3;4,5;1,4;
2025-07-05;1900;0;1154;3,6;1,2;
2025-07-05;2000;0;311,6;4,4;2;
2025-07-05;2100;0;29,2;4,2;,7;
2025-07-05;2200;0;-3,5;2,1;,3;
2025-07-05;2300;0;-3,5;1,4;,4;
2025-07-06;0000;0;-3,5;1,7;,9;
2025-07-06;0100;0;-3,5;1,7;,3;
2025-07-06;0200;0;-3,5;1,8;,5;
2025-07-06;0300;0;-3,5;1,5;,4;
2025-07-06;0400;0;-3,5;1,8;,7;
2025-07-06;0500;0;-1,1;1,8;,5;
2025-07-06;0600;0;-,1;1,3;,4;
2025-07-06;0700;0;-,7;,8;,4;
2025-07-06;0800;0;-,2;,8;,3;
2025-07-06;0900;0;-2,5;1,3;,4;
2025-07-06;1000;0;-3,5;,8;,3;
2025-07-06;1100;0;110,4;,8;,2;
2025-07-06;1200;0;671,5;1,1;,5;
2025-07-06;1300;0;1322,2;2,3;1,1;
2025-07-06;1400;0;1741,9;2,5;1,5;
2025-07-06;1500;0;2051,2;2,8;1,1;
2025-07-06;1600;0;2162;3,5;1,1;
2025-07-06;1700;0;1939,7;2,9;1,1;
2025-07-06;1800;0;1716,4;3,3;1,9;
2025-07-06;1900;0;1173,7;3,7;1,8;
2025-07-06;2000;0;284,4;5,1;2,9;
2025-07-06;2100;0;22,3;5;,8;
2025-07-06;2200;0;-3,5;2,2;,5;
2025-07-06;2300;0;-3,5;1;,5;
2025-07-07;0000;0;-3,5;1,4;,4;
2025-07-07;0100;0;-3,5;1,4;,4;
2025-07-07;0200;0;-3,5;1,4;,5;
2025-07-07;0300;0;-3,5;1,4;,5;
2025-07-07;0400;0;-3,5;1,9;1;
2025-07-07;0500;0;-3,5;2,3;1,1;
2025-07-07;0600;0;-3,5;2,4;,6;
2025-07-07;0700;0;-3,5;1,8;,5;
2025-07-07;0800;0;-3,5;1,7;,7;
2025-07-07;0900;0;-3,5;1,7;,9;
2025-07-07;1000;null;null;null;null;
2025-07-07;1100;null;null;null;null;
2025-07-07;1200;null;null;null;null;
2025-07-07;1300;null;null;null;null;
2025-07-07;1400;null;null;null;null;
2025-07-07;1500;null;null;null;null;
2025-07-07;1600;null;null;null;null;
2025-07-07;1700;null;null;null;null;
2025-07-07;1800;null;null;null;null;
2025-07-07;1900;null;null;null;null;
2025-07-07;2000;null;null;null;null;
2025-07-07;2100;null;null;null;null;
2025-07-07;2200;null;null;null;null;
2025-07-07;2300;null;null;null;null;
2025-07-08;0000;null;null;null;null;
2025-07-08;0100;null;null;null;null;
2025-07-08;0200;null;null;null;null;
2025-07-08;0300;null;null;null;null;
2025-07-08;0400;null;null;null;null;
2025-07-08;0500;null;null;null;null;
2025-07-08;0600;null;null;null;null;
2025-07-08;0700;null;null;null;null;
2025-07-08;0800;null;null;null;null;
2025-07-08;0900;null;null;null;null;
2025-07-08;1000;null;null;null;null;
2025-07-08;1100;null;null;null;null;
2025-07-08;1200;null;null;null;null;
2025-07-08;1300;null;null;null;null;
2025-07-08;1400;null;null;null;null;
2025-07-08;1500;null;null;null;null;
2025-07-08;1600;null;null;null;null;
2025-07-08;1700;null;null;null;null;
2025-07-08;1800;null;null;null;null;
2025-07-08;1900;null;null;null;null;
2025-07-08;2000;null;null;null;null;
2025-07-08;2100;null;null;null;null;
2025-07-08;2200;null;null;null;null;
2025-07-08;2300;null;null;null;null;
2025-07-09;0000;null;null;null;null;
2025-07-09;0100;null;null;null;null;
2025-07-09;0200;null;null;null;null;
2025-07-09;0300;null;null;null;null;
2025-07-09;0400;null;null;null;null;
2025-07-09;0500;null;null;null;null;
2025-07-09;0600;null;null;null;null;
2025-07-09;0700;null;null;null;null;
2025-07-09;0800;null;null;null;null;
2025-07-09;0900;null;null;null;null;
2025-07-09;1000;null;null;null;null;
2025-07-09;1100;null;null;null;null;
2025-07-09;1200;null;null;null;null;
2025-07-09;1300;null;null;null;null;
2025-07-09;1400;null;null;null;null;
2025-07-09;1500;null;null;null;null;
2025-07-09;1600;null;null;null;null;
2025-07-09;1700;null;null;null;null;
2025-07-09;1800;null;null;null;null;
2025-07-09;1900;null;null;null;null;
2025-07-09;2000;null;null;null;null;
2025-07-09;2100;null;null;null;null;
2025-07-09;2200;null;null;null;null;
2025-07-09;2300;null;null;null;null;
2025-07-10;0000;null;null;null;null;
2025-07-10;0100;null;null;null;null;
2025-07-10;0200;null;null;null;null;
2025-07-10;0300;null;null;null;null;
2025-07-10;0400;null;null;null;null;
2025-07-10;0500;null;null;null;null;
2025-07-10;0600;null;null;null;null;
2025-07-10;0700;null;null;null;null;
2025-07-10;0800;null;null;null;null;
2025-07-10;0900;null;null;null;null;
2025-07-10;1000;null;null;null;null;
2025-07-10;1100;null;null;null;null;
2025-07-10;1200;null;null;null;null;
2025-07-10;1300;null;null;null;null;
2025-07-10;1400;null;null;null;null;
2025-07-10;1500;null;null;null;null;
2025-07-10;1600;null;null;null;null;
2025-07-10;1700;null;null;null;null;
2025-07-10;1800;null;null;null;null;
2025-07-10;1900;null;null;null;null;
2025-07-10;2000;null;null;null;null;
2025-07-10;2100;null;null;null;null;
2025-07-10;2200;null;null;null;null;
2025-07-10;2300;null;null;null;null;
2025-07-11;0000;null;null;null;null;
2025-07-11;0100;null;null;null;null;
2025-07-11;0200;null;null;null;null;
2025-07-11;0300;null;null;null;null;
2025-07-11;0400;null;null;null;null;
2025-07-11;0500;null;null;null;null;
2025-07-11;0600;null;null;null;null;
2025-07-11;0700;null;null;null;null;
2025-07-11;0800;null;null;null;null;
2025-07-11;0900;null;null;null;null;
2025-07-11;1000;null;null;null;null;
2025-07-11;1100;null;null;null;null;
2025-07-11;1200;null;null;null;null;
2025-07-11;1300;null;null;null;null;
2025-07-11;1400;null;null;null;null;
2025-07-11;1500;null;null;null;null;
2025-07-11;1600;null;null;null;null;
2025-07-11;1700;null;null;null;null;
2025-07-11;1800;null;null;null;null;
2025-07-11;1900;null;null;null;null;
2025-07-11;2000;null;null;null;null;
2025-07-11;2100;null;null;null;null;
2025-07-11;2200;null;null;null;null;
2025-07-11;2300;null;null;null;null;
2025-07-12;0000;null;null;null;null;
2025-07-12;0100;null;null;null;null;
2025-07-12;0200;null;null;null;null;
2025-07-12;0300;null;null;null;null;
2025-07-12;0400;null;null;null;null;
2025-07-12;0500;null;null;null;null;
2025-07-12;0600;null;null;null;null;
2025-07-12;0700;null;null;null;null;
2025-07-12;0800;null;null;null;null;
2025-07-12;0900;null;null;null;null;
2025-07-12;1000;null;null;null;null;
2025-07-12;1100;null;null;null;null;
2025-07-12;1200;null;null;null;null;
2025-07-12;1300;null;null;null;null;
2025-07-12;1400;null;null;null;null;
2025-07-12;1500;null;null;null;null;
2025-07-12;1600;null;null;null;null;
2025-07-12;1700;null;null;null;null;
2025-07-12;1800;null;null;null;null;
2025-07-12;1900;null;null;null;null;
2025-07-12;2000;null;null;null;null;
2025-07-12;2100;null;null;null;null;
2025-07-12;2200;null;null;null;null;
2025-07-12;2300;null;null;null;null;
2025-07-13;0000;null;null;null;null;
2025-07-13;0100;null;null;null;null;
2025-07-13;0200;null;null;null;null;
2025-07-13;0300;null;null;null;null;
2025-07-13;0400;null;null;null;null;
2025-07-13;0500;null;null;null;null;
2025-07-13;0600;null;null;null;null;
2025-07-13;0700;null;null;null;null;
2025-07-13;0800;null;null;null;null;
2025-07-13;0900;null;null;null;null;
2025-07-13;1000;null;null;null;null;
2025-07-13;1100;null;null;null;null;
2025-07-13;1200;null;null;null;null;
2025-07-13;1300;null;null;null;null;
2025-07-13;1400;null;null;null;null;
2025-07-13;1500;null;null;null;null;
2025-07-13;1600;null;null;null;null;
2025-07-13;1700;null;null;null;null;
2025-07-13;1800;null;null;null;null;
2025-07-13;1900;null;null;null;null;
2025-07-13;2000;null;null;null;null;
2025-07-13;2100;null;null;null;null;
2025-07-13;2200;null;null;null;null;
2025-07-13;2300;null;null;null;null;
2025-07-14;0000;null;null;null;null;
2025-07-14;0100;null;null;null;null;
2025-07-14;0200;null;null;null;null;
2025-07-14;0300;null;null;null;null;
2025-07-14;0400;null;null;null;null;
2025-07-14;0500;null;null;null;null;
2025-07-14;0600;null;null;null;null;
2025-07-14;0700;null;null;null;null;
2025-07-14;0800;null;null;null;null;
2025-07-14;0900;null;null;null;null;
2025-07-14;1000;null;null;null;null;
2025-07-14;1100;null;null;null;null;
2025-07-14;1200;null;null;null;null;
2025-07-14;1300;0;1174,1;2,1;1,6;
2025-07-14;1400;0;1738,3;4,8;3;
2025-07-14;1500;0;2014,4;5,6;3,7;
2025-07-14;1600;0;1993,5;7;4,5;
2025-07-14;1700;0;404,1;6,8;2,2;
2025-07-14;1800;0;116,7;4,7;2,2;
2025-07-14;1900;0;128;4,7;1,1;
2025-07-14;2000;0;216,9;2,3;1,1;
2025-07-14;2100;0;29,7;2,1;1,1;
2025-07-14;2200;0;-2,8;2,7;1;
2025-07-14;2300;0;-3,5;2,3;,2;
2025-07-15;0000;0;-3,5;,9;,4;
2025-07-15;0100;0;-3,5;1,4;,3;
2025-07-15;0200;0;-3,5;3,7;1;
2025-07-15;0300;0;-3,5;4;,8;
2025-07-15;0400;0;-3,5;3,5;,8;
2025-07-15;0500;0;-3,5;3,1;,4;
2025-07-15;0600;0;-3,5;3,8;1,4;
2025-07-15;0700;0;-3,5;4,3;,6;
2025-07-15;0800;0;-3,5;2,4;,7;
2025-07-15;0900;0;-3,5;2,2;1;
2025-07-15;1000;0;-3,3;2,4;,6;
2025-07-15;1100;0;114,4;1,7;,4;
2025-07-15;1200;0;674,4;1,5;,5;
2025-07-15;1300;0;1263,8;2,5;,8;
2025-07-15;1400;0;1722;2,2;1,1;
2025-07-15;1500;0;2012,2;2,6;1,4;
2025-07-15;1600;0;2111,9;4,6;3,2;
2025-07-15;1700;0;1954,1;5,2;2;
2025-07-15;1800;0;1630,9;4,9;2,4;
2025-07-15;1900;0;811,1;4,2;1,7;
2025-07-15;2000;0;380,2;3,8;1,3;
2025-07-15;2100;0;35,9;1,8;,4;
2025-07-15;2200;0;-3,5;,9;,6;
2025-07-15;2300;0;-3,5;1;,3;
2025-07-16;0000;0;-3,5;,9;,3;
2025-07-16;0100;0;-3,5;1,1;,4;
2025-07-16;0200;0;-3,1;1,1;,2;
2025-07-16;0300;0;-1,4;1,7;,5;
2025-07-16;0400;0;-3;1,1;,3;
2025-07-16;0500;0;-1,9;2,3;,3;
2025-07-16;0600;0;-3,1;1,8;,6;
2025-07-16;0700;0;-3,5;4,1;1,3;
2025-07-16;0800;0;-3,5;4,3;1,3;
2025-07-16;0900;0;-2,5;4,4;2,8;
2025-07-16;1000;0;-1,7;4,4;,3;
2025-07-16;1100;,2;110,2;2,1;1;
2025-07-16;1200;0;650,3;2,7;,6;
2025-07-16;1300;0;1334,4;4,3;2;
2025-07-16;1400;0;1776,9;3,6;,9;
2025-07-16;1500;0;2039,1;3,8;2,6;
2025-07-16;1600;0;2129,5;4,4;1;
2025-07-16;1700;0;1977,6;4;2,4;
2025-07-16;1800;0;1642,8;4;1,6;
2025-07-16;1900;0;1128,4;2,5;,5;
2025-07-16;2000;0;361;2,3;,4;
2025-07-16;2100;0;36,2;1,5;,5;
2025-07-16;2200;0;-3,5;1,9;,6;
2025-07-16;2300;0;-3,5;1,8;,5;
2025-07-17;0000;0;-3,5;1,7;,7;
2025-07-17;0100;0;-3,5;2;,4;
2025-07-17;0200;0;-3,5;1,9;,9;
2025-07-17;0300;0;-3,5;3,1;1,5;
2025-07-17;0400;0;-3,5;3,8;1,6;
2025-07-17;0500;0;-3,5;3,8;1,3;
2025-07-17;0600;0;-3,5;3,8;1,6;
2025-07-17;0700;0;-3,5;3,5;,8;
2025-07-17;0800;0;-3,5;5,1;,7;
2025-07-17;0900;0;-3,5;2,3;,7;
2025-07-17;1000;0;-3,5;3,5;1;
2025-07-17;1100;0;119;3,8;,7;
2025-07-17;1200;0;639,5;5,8;1,4;
2025-07-17;1300;0;1154,8;5,8;,9;
2025-07-17;1400;0;1759,9;5;2,1;
2025-07-17;1500;0;1811,5;5;2,5;
2025-07-17;1600;0;803,9;4,7;1,5;
2025-07-17;1700;0;465,8;3,5;1,6;
2025-07-17;1800;0;181,5;3,5;1,9;
2025-07-17;1900;,6;107,1;4,4;1,7;
2025-07-17;2000;0;316,9;3,8;,5;
2025-07-17;2100;0;29,8;1,4;,3;
2025-07-17;2200;0;-3;2,4;,9;
2025-07-17;2300;0;-1,5;2,9;1,5;
2025-07-18;0000;,2;-2,3;2,9;,8;
2025-07-18;0100;0;-2,5;4,3;,8;
2025-07-18;0200;0;-3,5;4,6;,9;
2025-07-18;0300;0;-3,5;5,1;,9;
2025-07-18;0400;0;-3,5;3,7;1,4;
2025-07-18;0500;0;-3,5;3,7;1,1;
2025-07-18;0600;0;-3,5;3,6;,9;
2025-07-18;0700;0;-3,5;2;,4;
2025-07-18;0800;0;-3,5;2,3;1,1;
2025-07-18;0900;0;-3,5;2,5;1;
2025-07-18;1000;0;-3,4;2,4;,7;
2025-07-18;1100;0;179,8;3,4;,5;
2025-07-18;1200;0;794,9;4;,6;
2025-07-18;1300;0;1413;2,3;1,4;
2025-07-18;1400;0;1852,1;2,6;1;
2025-07-18;1500;0;1941,8;3,7;,8;
2025-07-18;1600;0;1283,1;7,7;3,4;
2025-07-18;1700;0;716,7;7,7;2;
2025-07-18;1800;0;700,9;5,8;2,4;
2025-07-18;1900;0;474,8;5,3;1,4;
2025-07-18;2000;0;285,3;4,8;1,2;
2025-07-18;2100;0;34,8;3,6;,7;
2025-07-18;2200;0;-2,8;4;,7;
2025-07-18;2300;0;-2,5;3,6;2,1;
2025-07-19;0000;0;-3,4;3,6;1,7;
2025-07-19;0100;0;-3,5;2,8;,2;
2025-07-19;0200;0;-3,5;1,3;,4;
2025-07-19;0300;0;-3,5;1,1;,6;
2025-07-19;0400;0;-3,5;1,4;,3;
2025-07-19;0500;0;-3,5;1,3;,7;
2025-07-19;0600;0;-3,5;1,3;,2;
2025-07-19;0700;0;-,5;1,2;,5;
2025-07-19;0800;0;-,7;1,4;,5;
2025-07-19;0900;0;-1,1;1,6;,7;
2025-07-19;1000;0;0;1,6;,8;
2025-07-19;1100;0;33,9;1,5;,5;
2025-07-19;1200;0;232,6;1;,4;
2025-07-19;1300;0;540,2;2;,7;
2025-07-19;1400;0;770,2;2,4;1;
2025-07-19;1500;0;1108,6;2,9;1,4;
2025-07-19;1600;0;1878,3;3,2;1;
2025-07-19;1700;0;2126,6;4;2;
2025-07-19;1800;0;1813,4;3,6;,8;
2025-07-19;1900;0;1284,4;3;,9;
2025-07-19;2000;0;387,9;5,2;2,4;
2025-07-19;2100;0;31;4,9;,7;
2025-07-19;2200;0;-3,5;1,8;,3;
2025-07-19;2300;0;-3,5;,9;,2;
2025-07-20;0000;0;-3,5;1,5;,4;
2025-07-20;0100;0;-3,5;1,3;,6;
2025-07-20;0200;0;-3,5;1,1;,3;
2025-07-20;0300;0;-3,5;,9;,3;
2025-07-20;0400;0;-3,5;1,2;,7;
2025-07-20;0500;0;-3,5;1,5;,3;
2025-07-20;0600;0;-3,5;2;,8;
2025-07-20;0700;null;null;null;null;
2025-07-20;0800;null;null;null;null;
2025-07-20;0900;null;null;null;null;
2025-07-20;1000;null;null;null;null;
2025-07-20;1100;null;null;null;null;
2025-07-20;1200;null;null;null;null;
2025-07-20;1300;null;null;null;null;
2025-07-20;1400;null;null;null;null;
2025-07-20;1500;null;null;null;null;
2025-07-20;1600;null;null;null;null;
2025-07-20;1700;null;null;null;null;
2025-07-20;1800;null;null;null;null;
2025-07-20;1900;null;null;null;null;
2025-07-20;2000;null;null;null;null;
2025-07-20;2100;null;null;null;null;
2025-07-20;2200;null;null;null;null;
2025-07-20;2300;null;null;null;null;
2025-07-21;0000;null;null;null;null;
2025-07-21;0100;null;null;null;null;
